-1.406965428031980991e-03,2.838135987985879183e-04,-1.021175012283492833e-05,2.115124880219809711e-05
-1.392774749547243118e-03,2.468470484018325806e-04,-9.154187864623963833e-06,6.909544754307717085e-05
-1.380432397127151489e-03,2.896081132348626852e-04,-5.699415396520635113e-06,-1.774496922735124826e-06
-1.365951960906386375e-03,2.550879144109785557e-04,-5.788140242657391354e-06,4.581674511427991092e-05
-1.353197614662349224e-03,2.870566095225512981e-04,-3.497302941468660720e-06,-6.390575435943901539e-06
-1.338844769634306431e-03,3.128340467810630798e-04,-3.816831849690061063e-06,-4.762723256135359406e-05
-1.323203090578317642e-03,2.824635885190218687e-04,-6.198193659656681120e-06,-4.876932507613673806e-06
-1.309079932980239391e-03,3.125148650724440813e-04,-6.442040103138424456e-06,-5.450949902296997607e-05
-1.293454202823340893e-03,3.103461640421301126e-04,-9.167515599983744323e-06,-5.599135693046264350e-05
-1.277936855331063271e-03,2.433488989481702447e-04,-1.196708399220369756e-05,3.776641460717655718e-05
-1.265769358724355698e-03,2.333056036150082946e-04,-1.007876289804698899e-05,4.403554703458212316e-05
-1.254104077816009521e-03,2.104443410644307733e-04,-7.876985364418942481e-06,7.091955194482579827e-05
-1.243581878952682018e-03,2.102020225720480084e-04,-4.331007403379771858e-06,6.549344107042998075e-05
-1.233071787282824516e-03,2.355818869546055794e-04,-1.056335349858272821e-06,2.424035119474865496e-05
-1.221292652189731598e-03,2.839286462403833866e-04,1.556821871417923830e-07,-4.905621244688518345e-05
-1.207096269354224205e-03,2.928452449850738049e-04,-2.297128503414569423e-06,-6.231669976841658354e-05
-1.192454015836119652e-03,2.456017537042498589e-04,-5.412963218986988068e-06,6.860158464405685663e-06
-1.180173945613205433e-03,2.516507229302078485e-04,-5.069955477665644139e-06,-6.191817192302551121e-06
-1.167591428384184837e-03,2.273961144965142012e-04,-5.379546564654447138e-06,2.646368375280871987e-05
-1.156221609562635422e-03,2.457506780046969652e-04,-4.056362286064540967e-06,-5.022116965847089887e-06
-1.143934088759124279e-03,2.892373304348438978e-04,-4.307468316255835816e-06,-7.323353202082216740e-05
